id,text,label
1855,встали молодцы а вот одно не понятно почему надо было нож к горлу россии ставить за то что за года когда у самих не все было в порядке с экономикой вам миллиардов подарили решили в евросоюз да кто был против а вот в нато полезть для чего решили наверное вас в евросоюз на таких условиях только брали кто из майдановцев читал эти условия уверен таких мало а я читал ну так или иначе быть вам в евросоюзе но понравится ли вам быть вам в нато но сможете ли вы потом выйти из этого блока удачи вам бог любит украину я от всей души желаю вам процветания ,0.0
1856,спасибо словяне ,0.0
1857,обманутые ,0.0
1858,теперь ясно что вы там в киеве смотрите никаких фактов никакого анализа и логики сплошная агитка и абстрактные лозунги но ведь государство это сложный механизм об этом ни слова эх дураки майдауны беда вас ждет ,1.0
1859,интересно а что он не так сказал что люди на майдане что проходит совет януковича который не хочет вступать в ес он по моему ничего такого не сказал что могло бы обидеть кого то странные какие то ,0.0
1860,это ваши гопники с восточных областей украины вооружены автоматами из складов разграбленных партие регионов ,0.0
1861,анатолий респект и уважуха ,0.0
1862,в какой дурдом сала прислать ,1.0
1863,у володьки спроси когда он от нас отъебется со своими тсами ,1.0
1864,не зря они для всех не милиция а мусора бить детей женщин и стариков до полусмерти нормальный человек не будет вместе с яныком и всей верхушкой таких убивать надо ,0.0
1865,хохол человек с украины живущий в россии а это украинцы на родной земле если вы не можете нечего сделать со своей властью то мы можем а вы и дальше сидите и смотрите как ваша нация вымирает ,1.0
1866,красавчик ,0.0
1867,передайте путину мы еще потерпим говорила бабушка кутаясь в тряпье пусть он нами пешками как угодно вертит лишь бы он касатик наш наказал ворье доверяем путину говорили пьяницы подтянув у пояса ссаные штаны поднимает родину очень это нравится лишь бы мля с америкой не было войны ,0.0
1868,тому що за конституцією україни і за правами людини люди мають право на мирний мітинг без зброї але ви ж звикли жити по понятім а не по закону для вас закон це щось туманне що неодмінно треба порушувати тому весь світ знає російську мафію не українську не білоруську не прибалтійську росія на першому місці в світі по психічним розладам по алкоголізму на перших місцях по наркоманії на місці по курінню країна в світі за кількістю мігрантів країна в світі за кількістю ув’язнених всіх неонацистів світу живуть в росії за даними року на перших місцях за кількістю абортів тому не вам нам розказувати як нам жити ви дуже далеко від того щоб бути ідеалом для наслідування наші козаки мали демократію вибирали собі отаманів і гетьманів в той час як вами правили царі азіатська форма правління в жодного іншого слов’янського народу не було царів у слов’ян завжи було віче ради але для вас демократія це щось чуже може тому що ви не слов’яни козаки могли зібратися на раду і стратити гетьмана який розікрав казну вам це все не знайомо ви звикли що вами правлять царі німці татари генсеки євреї правлять аж до самої смерті ви не вмієте міняти владу і ще й пишаєтеся цим і мало того ще й заважаєте іншим міняти владу є такий анекдот сидять у ямі з лайном купа людей гомно доходить їм до самого рота а коли один намагається вилізти всі хапають його за руки і кажуть не гони волну ,1.0
1869,пидары ,1.0
1870,на майдане боролись против коррупции власти по крайней мере вначале потом уже полит кланы начали свою игру вести люди вышли против коррупции везде а неподписание соглашения с ес уже стало последней каплей а вышло так что народ пострадал и на майдане и никто это не раследовал и от вашего государства щас умирают на донбасе про крым промолчу вместо того чтобы плечо подставить братскому народу в тяжелое время или для вашего гос ва народ это вор янукович да и осталось здесь еще воров еще на один майдан хватит ,0.0
1871, кастрюлеголовый ну пока ты только себя обозначил тупым животным а про хуйлопутина мож че хорошее скажешь любишь али нет ,1.0
1872,ярмачек ты просто супер я аж слезу пустил так держать ,0.0
1873,сплошная пропаганда люди умерли за что за кредиты мвф за ядерные отходы которые европейцы привезут на украину за европейских цыган которых кличко вывозит в одесскую область людей обманули к власти пришли нацисты ,0.0
1874,ну да за вами москва за этимы європа и америка а кто тогда за нами а за нами бог ,0.0
1875,не стреляй урод ,0.0
1876,пробирает до слез ,0.0
1877,лицемеры кто там голосует ,0.0
1878,желаю чтобы все политики ето посмотрели и хоть я мужик но за ето я готов плакать ,0.0
1879, российский политик цей нард непереможный ,0.0
1880,к твоему сведению этих троих тоже не особо любят потому что они тянут кота за яйца уже ий месяц я сам работаю на производстве но вот за последние лет никто об этом производстве не задумался как и лет до этого но на ли людей уже в который раз мотивируясь тем что наше производство не готово никто не ломится в евросоюз все хотя поднять страну до их уровня производства от стремления в евросоюз там осталось название евромайдан и стремление жить европейским уровнем жизни у этой страны есть гигантские возможности только голова у рыбы гниет постоянно может если раздавить голову хоть раз пока она жива что бы следующая голова помнила и знала что может с ней случится ,0.0
1881,клечко ,0.0
1882,лжецы те кто гвоорит что это беркут гнилолюд были по жизни ничтожеством так и проживут свою сранную жизнь подобным образом противно читать и смотреть гниль ,1.0
1883,подстава никаких опознавательных знаков на людях даже на спецназе написано спецназ всегда тут желтые повязки как на боевиках в сирии это не беркут и вообще не силовики ,0.0
1884,я не поддерживаю радикалов хотя беркутня и радикалы достойны один другого ,0.0
1885,вот пожайлусто дорогие наши русские я вас не оскорбляю вот вы говорите какие мы плохие а вот посмотрите видио это смотрите как ваши войска ваши любимые люди нас убивают бьют по лицу это нормально вот вы верете путину вам бы пожизни только красть и рушить мы просто мира хотим а вы нам так ну скажите зачем война давайте мирно жить а включите мозг откройте глаза ну зайдите посмотрите что творится у нас спасибо ,0.0
1886,геть к поляцким панам жополизы бендеровские а крым мы у вас откусим останетесь без хвоста собаки облезлые ,1.0
1887,я не могу понять россиян которых огромное количество кто сегодня поддержал официальную точку зрения кремля словно под копирку сообщений российских телеканалов граждане рф твердят как мантру беркут герои на майдане фашисты окститесь это я то фашист который с женой простоял на майдане месяц это та девочка фашистка которую сегодня застрелил снайпер януковича фашисты боевики террористы – это по вашему те студенты домохозяйка учителя журналист и врачи не привыкшие стоять на коленях которых обстреливали «орлы» марионетки вашего президента даже нет это не ваше мнение это имперский гумус которым напичканы ваши головы на самом деле в киеве сегодня рождается новая украина на майдане стоят те кого задолбала коррупция кто не верит судам кто хочет чтобы выборы в стране проводились не с помощью каруселей админресурса и за действующую власть а по волевыявлению простых граждан кто не хочет бояться своих правоохранителей и не хочет платить жеку накрутку в карманы проходимцев мы года жили в негласной колонии усср нами руководили бывшие члены кпсс и работники кгб путинские марионетки и продажные манкурты мы так жить больше не хотим и не будем вы ничто и звать вас никак с ворованным названием и без своей национальной страны поэтому ваше отношение к украинской революции не удивительно сегодня радовались вы а мы плакали и не стеснялись слез нас часто спрашивают а что вы построили за годы нэзалэжности так я вам отвечу мы родили украинские души и вырастили настоящих героев страны сегодня патриоты идут под пули ради свободы вам такое счастье и не снилось завтра пожар придет и в ваш дом и не будет вам прощения вы будете жрать друг друга а ваш хозяин будет манипулировать вами и стравливать друг с другом крах россии не за горами не пройдет и двух трех лет закончу украинской пословицей рабів до раю не пускають ,1.0
1888, ев завал живу в германии и такого не видала у немцев есть все и совесть и порядочность и понимание того что их фюрер пол их же расы истребил и нет у немцев такого высокомерия как у русских ,0.0
1889, убитых тоже ряженные мразь ,1.0
1890,как все любят пиздеть из за рубежа ,1.0
1891, евгений даренский но это все заслуга не путлера а природных ресурсов россии нашли чем хвастаться да при ваших ресурсах вы могли бы жить как в эмиратах ,0.0
1892, дмитрий шевчук то что ты русский проживающий в хмельницкой области многое объясняет русских там не любят и не уважают поэтому ты такой озлобленный ,0.0
1893, мозгок люй ты пруфы сразу скидывай и не трать время на долгую писанину я хочу посмотреть то интервью где путин говорит о построении кого либо ну и пруфы по поводу того что путин виноват в разрухе промышленности украины я разве много прошу хватит голословить пруф это свидетельство факт доказательство голословить это говорить неподтвержденную информацию попросту пиздеть но культурно просто ты вроде отвечаешь на мои сообщения но ответов я не наблюдаю я вижу набор букв ,1.0
1894,лайк не глядя ,0.0
1895,анатолий сергеевич я так понял вы в этом видео рассказали почему вы слиняли заграницу и купили там недвижимость ,0.0
1896,хакамада навертела в х крысиная сущность либерала не меняется ,1.0
1897,видно же переодетые в беркут это не доказательства ,0.0
1898, дарья соловьева ты думаешь что ты суперстерва нет ты просто обычная блядь блядина с разорванным очком научись сначала грамотно писать а потом мели своим рабочим ртом соска ,1.0
1899,ничего странного был случай выгрузились такие типо силовики а их майдановцы айда пресовать помяли немного пока разобрались что это свои ряженные вот после этого и повязали повязки а у милиции знаки отличия установленного образца им повязки не к чему но пипл хавает сурогат и ладно ,0.0
1900,а кто обещал что будет просто ,0.0
1901, леонід ясинецький ну я же об этом вот вошли укры в выгребной яму вышли а тут на тебя не водоема только нету а вокруг дермо так мойте грязь со себя нам то что у нас все отлично годбай ,1.0
1902,такие голоса должны быть у валькирий ,0.0
1903, сергей м не хотим мы крови была сила советский союз братских республик вспомни и были мы силой а не фронтом за который америкосы и европейцы ведут активную войну фронт черноморье последние точки для ихних про и лагерей гора не украина гора украина со своими сестрами беларусью россией ,0.0
1904,давайте не будем предвзято относиться к ведущему он довольно профессионален а что вы хотели от ведущего в авторитарной стране у них у всех нет реальной информации послушайте весь спор внимательно россиян просто настроили на то что в киеве бендэровцы бьют мирный беркут и они в это верят ,0.0
1905,але это заявление было до января г ,0.0
1906,так комментарии вполне уравновесили текст не заметили кирилл чопиков абсолютно достойные друг друга тексты настроения лексика ,0.0
1907, никита чибисов да ладно я с украины и это чистая правда что он пидорас ,1.0
1908,дійсно то я хотів написати інакше то моя помилка я хотів написати українського музиканта ,0.0
1909,пусь господь сбережет этого мальчика и всех кто сейчас там ,0.0
1910,гитлер был художником ,0.0
1911, сосет у афроамериканца и пусть сосет стерва ,1.0
1912, москаль гилякович почему собственно ядерное вооружение не учитывать оно большой кровью досталось народу сырьевые источники то же надо было разведывать и разрабатывать сидя на диване этого не сделать а космос дяденька осваивал а войны кто выигрывал кто вшивую европу столько раз спасал лживые америкосы кто в ущерб себе тянулся на соцстраны и республики такие как ваша а они потом нож в спину а они потом скачут москаляку на гиляку под дудку дяди сэма народ над которым измывался и зверствовал германский фашизм и ваши бандеровцы не устроил в ответ кровавую баню странам которые в этом участвовали писателями художниками поэтами учеными конструкторами нечем гордится ,1.0
1913,а че это вы тут делаете ,0.0
1914,все правильно сделали на войне законов нет что хотели то и получили если отмотать события назад то совершенно ясно чья стенка не выдержала первой так какого перца эта быдломасса демонстрантов теперь ноет гнать этих тварей до самой немецкой границы ,0.0
1915,он говорит что кто то над ней издевается и убивает да украина и украинцы сами себя убивают а на кого то русских гонят ,0.0
1916,с чего вы взяли что это государственные силовики это наемники палец вверх ,0.0
1917,привет тоже из казахстана и да слава украине ,0.0
1918, олег чалый даже по поводу бандеры тоже есть много чего сказать изучал долго его личность странно называть политического и социально активного деятеля который лишь жил одной идеей созданием суверенной державы и практически всю во войну просидел в концлагерях и тюрьмах террористом и экстремистом хоть шухевича уже обвиняйте который полками командовал но даже насчет этого в послевоенный период проводились куча международных исследований и если не ошибаюсь на гаагском процессе год не помню но это можно посмотреть большинство обвинений со стороны ссср в сторону упа оун нахтигаля и роланда были опровергнуты ,0.0
1919,слава нації ,0.0
1920,крута ,0.0
1921,беркут соси ,1.0
1922,мене від гордості зараз розірве ,0.0
1923,на столе беспорядок ,0.0
1924,продажная она и лживая сука ,1.0
1925,беркут псы анусовича ,1.0
1926,константин ваше мнение осталось прежним после всего произошедшего ,0.0
1927,забавно крашенинникова с секундантами она молчит только слушает у хакамады в углу напротив говорит в основном только она типичный либеральный подход зачем хакамаде секунданты не понятно крашенинникова умница молодец агента аж перекосило от слов вероники которая буквально разоблачила этого пацриота россии сидит он самодовольный сытый мразь и советы нам подкидывает в духе толерантного умника ,1.0
1928,слава україні ,0.0
1929,западенцы с желтыми повязками чтоб майдановцы за чужих не приняли и не замочили ,0.0
1930, тема кравец ну что ответить это вы со мной дискутируете как поклонник мизулиной ,0.0
1931,это надо заблокировать за экстримизм и призывы к войне ,0.0
1932,білоруси нас розуміють скинемо катів ,0.0
1933,спасиб ,0.0
1934,скачут по пустой земле ковбоя американец и русский скучно на пути лежит кучка дерьма один другому – «хочешь съем за долларов » и съел долларов в карман другому обидно «хочешь я съем за » и тоже съел долларов в карман едут думают один другому «а тебе не кажется что мы оба задаром дерьма нажрались » ,0.0
1935,сильный трек ,0.0
1936, александр никитин ответы на ваши вопросы вы могли бы найти в учебниках истории по которым в украине учатся дети но там нет той истории которую придумали для вас в ссср и медвепутии ,1.0
1937, к комментариям конечно жлоб обыватель прав в своих комментариях когда сетует что его мнения не спросили когда вышли на майдан а он ведь пуп земли не всяк жлобина пуп а уж народ не обыватель знаток геополитики тот же баран который всегда и упрямо прав нельзя с ним не согласиться если собственный мозг без извилин если есть мозги то и слепому ясно кто с народом а кто с бараном теософ аматор прав в цитировании но чего притчи соломона господа бояться пятикнижники другие же принимают его сердцем царя же земного терпят но ждут воцарения господа прикрываться словом не дело словом зовут на дело а повторять цитировать слова писаний ума не много надо ,0.0
1938,ага а дегенерат это ты ,1.0
1939,ну не знаю заставляет задуматься просто в моем окружении нет ничего подобного к счастью ,0.0
1940,все украинские каналы херь полная недоверяйте им они на этом бабло косят и не малое ,1.0
1941,два дебила это сила ,1.0
1942, роман шипулин любишь хуйню писать ,1.0
1943,ага захотели жить неху во а знаете что и в европе место «петухов» у параши ,1.0
1944, артем краев понял это да ,0.0
1945,тебя почитать ты просто пиздаватый некогда обьяснять иди нахуй ,1.0
1946, дмитрий исаков козлик не надо создавать отсебятины и ветряных мельниц а потом с ними типо успешно бороться путлер обвиняется в конкретных преступлениях против украины в частности и человечности в целом а ты кучу отсебятины наговорил приведи хоть один пример о том что у власти фашисты призывавшие убивать русских и продолжающие создавать проекты законов направленные на разделение двух народов если не приведешь ты лживая мразь вы в рф сыты нашим национализмом слышь ты кусок гнилого мяса и что же такого ты испытал в рф от украинских националистов они там хоть есть они к тебе приставали они к тебе приехали может ты овощ по горло сыт путлеровской ложью которой вас идиотов зомбируют ты об этом не думало чмо ,1.0
1947,лень всю твою хуйню переписывать только для того чтобы вместо слова россия вставить сша а вместо грузия украина указать сирия и к примеру беларусь и тогда твои многобукффф окажутся такими же читаемыми против сша отсюда вывод ну не звездил бы ты только в ту сторону где находится россия ты либо туп как дерево либо бабосы отрабатываешь ,1.0
1948,как приятно смотреть как беркут ебашил этих скотов было бы еще приятнее если бы по этому сброду нанесли бы авиаудар и их кишки бы разлетелись это было бы еще приятнее ,1.0
1949,марашки по телу ,0.0
1950, юрко роачилео ты далбаеб я кого хуя москальки войска на теретории украины донецку луганску облостях шовоны там забулы я их сам чавлю як колорадов ,1.0
1951,почему гей та лучше хей соколи было бы ,1.0
1952, виктор турушев хорошо вопрос по другому какие агрессивные поступки ,0.0
1953,неймовірні емоції просто прекрасно дякую велике підіймає дух слава україні ,0.0
1954,коли говорять музи гармати мовчать ,0.0
1955,слушайте седого человека и нереально талантливого с любовью с украины ,0.0
1956,не бывает такого что народ восстанет из за продажной власти мусорского беспредела ограничения свобод народ это толпа которой легко управлять и всегда есть те которые преследуя свои интересы будут устраивать майданы украинцы оказались пешками в игре с крупными ставками а эта игра идет всегда во всех странах на всех континентах вспомните ливии там люди имели очень высокий уровень жизни единственно возможный вариант не игрового игропрестольного переворота это голод когда тебе и миллиону твоих сородичей нечего станет жрать ты выйдешь из берлоги без всякого катализатора хочется пожелать страдающей украинской нации что бы ситуация в стране и ее последствия не отразились критично в худшем направлении и память всем погибшим ,0.0
1957,украинцы только помните нефть газ жадные неразумные чиновники шестерки это меньшая часть россии здесь много людей которые так же как и вы хотят более менее порядочной нормальной человеческой жизни ,0.0
1958,да боевыми но журналисты не видят как убивали ребят из беркута ,0.0
1959,чего то ничего умного я от этой умницы не услышал нет ни одного обоснования своей позиции или вразумительного контрдовода против доводов соловьева хакамаде только лозунги лишь бы поорать ,0.0
1960, дмитрий синюков вы хотя бы своего временного президента смените а потом врите про бандеровце и что и там нет бандеровцы нацисты надеюсь турчинов поплатится за высказывание и призыв к терактам на территории страны ,1.0
1961, анал ,1.0
1962,да не ожидал я такого народ жалко ,0.0
1963, виктор турушев хорошо что вы сами подняли тему как все началось отступлю немного и о оппозиции выскажу свое мнение в конце начнем с переворота вы говорите что януковича никто не хотел смещать но оставлять его тоже никто не хотел даже до конца своего срока а ведь до новых выборов оставалось немногим больше пол года значит те кто организовал переворот ставили перед собой цель смещения президента и захвата власти к тому же янукович предлагал посты в правительстве яценюку и всей остальной банде которые они фактически сейчас занимают где логика вы говорите то что янукович применил силу извините но президент обязан выполнять свои обязательства по поддержанию порядка и я не понимаю в чем здесь его вина только не говорите что это его снайперы стреляли и по протестующим и по бойцам беркута точно по такому же сценарию свергали правительства во многих странах и это уже доказанные факты его вина только в том что он продал свою родину и в ответственный момент у него не хватило духа подавить восстание пятой колонны и согласитесь жертв от разгона демонстрантов было бы на порядок меньше и не говорите мне что тысячи людей стихийно собрались на майдане а другие добрые люди прислали палатки и бесплатно их кормили вы уже взрослый и должны понимать что ничего бесплатного в нашем мире не бывает тогда вопрос откуда деньги нетели это деньги про которые говорила нуланд и это только то что официально озвучено млрд на поддержку демократии план по свержению правительства был написан задолго до его осуществления а вот развитие он получил после того как янукович не захотел подписать договор об ассоциации с ес по поводу онн этот орган практически изжил себя вы помните как колин паувелл трес пробиркой с каким то порошком и что потом стало с ираком и упс незадача нет никакого оружия массового поражения а про югославию вы не забыли где резолюция оон о разрешении на вторжении на территорию суверенного государства упс нету а самолетики с бомбами с урановыми наконечниками уже над белградом а как все восторженно голосовали за признание независимости разорванной на куски точно такой же гражданской войной на те же деньги по поводу референдумов в крыму днр лнр это ваши слова а уж когда он стал убивать людей то народ имеет право на самозащиту на самоопределение на свободу на справедливость это ваши слова так определитель кто по вашему сепаратисты и террористы те кто с оружием в руках затеял переворот те кто брал деньги на нужды демократии те кто потом спонсировал и спонсирует не законные вооруженные формирования типа батальона азов айдар и др те кто думаю уже продал залежи сланцевого газа на донбассе те кто отдает приказы на уничтожение мирных граждан или те кто защищается от этого с оружием в руках вы перекрашиваете черное в белое и наоборот и пытаетесь говорить о каком то духовном очищении это мягко говоря наводит на определенные мысли вы или вообще не замечаете того что против всего славянского мира разворачивается уже не борьба а война наши народы стравливаю друг с другом а те кто это делают находятся не в россии как вы преподносите а скорее там откуда пришла демократия в ирак ливию афганистан и еще пару десятков стран за последние лет и с преступного молчания и согласия тех кто упорно не замечает того что сейчас происходит о вашем оон миротворцах из нато и ес по поводу мирных жителей донбасса очень надеюсь что они никогда так не скажут и не сделают то что вы писали и не предадут своих отцов и сыновей а те в свою очередь не придадут свои семьи и свою родину и очень надеюсь что россия то же не предаст тех кто сейчас защищает свои дома и семьи да и вас в том числе от нацизма и фактически от экономической оккупации вашей страны ,0.0
1964, александр романов ты совсем в школе историю не учил или учил в кремлядской версии бриты объявили войну гитлеру потому что были связаны гарантиями данными польше в случае нападения на нее германии см англо польский военный альянс года потому что в отличие от тебя они люди чести вы начали кромсать польшу через две с половиной недели поэтому на шакалов не обратили внимания и как бы ты не врал – ты не убежишь от факта сотрудничества с гитлером и как бы ты не врал ты не убежишь от факта что совок воевал американским оружием в том числе ездил в основном на американских машинах и кормился американской тушенкой а сейчас ты лживая скотина срешь на своих реальных союзников которые против нового гитлера в кремле интересно тебе навсегда промыли мозки лживыми помоями о хунте или после того как путина расстреляют ты станешь вменяемым но по любому курсы депутинизации тебе гарантированы ладно пошел доедать очередного русскоговорящего младенца ,1.0
1965,пацаны ваще ребята молодцы так держать ,0.0
1966,весело весело встретим новый год ,0.0
1967,героям слава ,0.0
1968,ребята давайте жить дружно я русскоязычный житель одессы я проходил службу вместе с этими офицерами которых показывают в автобусе жаль что этих двух ст л нт уже нету в живых земля им пухом один из них был моим зам ком роты вы поймите они выполняли свой долг верность присяге они не виноваты что президент тварь русские братья теперь обращаюсь к вам вам показывают те новости которые вам хотят показывать никто здесь не обижает русскоязычных никаких экстремистов кроме тех которые оплачиваются г н путиным парней вв беркут просто сделали козлами отпущения те политики которые их туда же и прислали читайте не только российские новости народ украины смог то что вам братья пока не под силу слава героям ,1.0
1969,лооол поддельное голосование тетка слева даж не говорит кто из ,0.0
1970,інтелект дух майдану ,0.0
1971,я буду наверное первым кому видео не понравилось и объясню почему целью автора видео было узнать из каких городов приезжают люди и платят ил им я не услышал ни одного адекватного ответа почему люди там стоят сплошной набор публицизма на что автор отвечает ясно понятно из толпы людей кто там стоят никто не понимает идеи еду приносят люди какие люди еду вам покупают на присланные деньги из за бугра вы посмотрите какая организация это спланировано все а автора интересует лишь кто откуда приехал людей только жалко их просто ввели в заблуждение они думают что реально пользу этим приносят ,0.0
